Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
7,Maule,74,Linares,7405,Retiro,Total nacidos fuera del país,182
7,Maule,74,Linares,7405,Retiro,Argentina,*
7,Maule,74,Linares,7405,Retiro,Bolivia (Estado Plurinacional de),*
7,Maule,74,Linares,7405,Retiro,Colombia,*
7,Maule,74,Linares,7405,Retiro,Haití,*
7,Maule,74,Linares,7405,Retiro,Perú,*
7,Maule,74,Linares,7405,Retiro,Venezuela (República Bolivariana de),57
7,Maule,74,Linares,7405,Retiro,Otros países de América del Sur,*
7,Maule,74,Linares,7405,Retiro,Otros países de América Central y El Caribe,*
7,Maule,74,Linares,7405,Retiro,América del Norte,*
7,Maule,74,Linares,7405,Retiro,Europa,*
7,Maule,74,Linares,7405,Retiro,Asia,*
7,Maule,74,Linares,7405,Retiro,África,0
7,Maule,74,Linares,7405,Retiro,Oceanía,*
7,Maule,74,Linares,7405,Retiro,País de nacimiento no declarado,5
7,Maule,74,Linares,7406,San Javier,Total nacidos fuera del país,918
7,Maule,74,Linares,7406,San Javier,Argentina,60
7,Maule,74,Linares,7406,San Javier,Bolivia (Estado Plurinacional de),59
7,Maule,74,Linares,7406,San Javier,Colombia,97
7,Maule,74,Linares,7406,San Javier,Haití,184
7,Maule,74,Linares,7406,San Javier,Perú,55
7,Maule,74,Linares,7406,San Javier,Venezuela (República Bolivariana de),322
7,Maule,74,Linares,7406,San Javier,Otros países de América del Sur,83
7,Maule,74,Linares,7406,San Javier,Otros países de América Central y El Caribe,*
7,Maule,74,Linares,7406,San Javier,América del Norte,*
7,Maule,74,Linares,7406,San Javier,Europa,*
7,Maule,74,Linares,7406,San Javier,Asia,*
7,Maule,74,Linares,7406,San Javier,África,*
7,Maule,74,Linares,7406,San Javier,Oceanía,0
7,Maule,74,Linares,7406,San Javier,País de nacimiento no declarado,3
7,Maule,74,Linares,7407,Villa Alegre,Total nacidos fuera del país,194
7,Maule,74,Linares,7407,Villa Alegre,Argentina,*
7,Maule,74,Linares,7407,Villa Alegre,Bolivia (Estado Plurinacional de),*
7,Maule,74,Linares,7407,Villa Alegre,Colombia,*
7,Maule,74,Linares,7407,Villa Alegre,Haití,*
7,Maule,74,Linares,7407,Villa Alegre,Perú,*
7,Maule,74,Linares,7407,Villa Alegre,Venezuela (República Bolivariana de),56
7,Maule,74,Linares,7407,Villa Alegre,Otros países de América del Sur,*
7,Maule,74,Linares,7407,Villa Alegre,Otros países de América Central y El Caribe,*
7,Maule,74,Linares,7407,Villa Alegre,América del Norte,*
7,Maule,74,Linares,7407,Villa Alegre,Europa,*
7,Maule,74,Linares,7407,Villa Alegre,Asia,*
7,Maule,74,Linares,7407,Villa Alegre,África,0
7,Maule,74,Linares,7407,Villa Alegre,Oceanía,0
7,Maule,74,Linares,7407,Villa Alegre,País de nacimiento no declarado,2
7,Maule,74,Linares,7408,Yerbas Buenas,Total nacidos fuera del país,149
7,Maule,74,Linares,7408,Yerbas Buenas,Argentina,*
7,Maule,74,Linares,7408,Yerbas Buenas,Bolivia (Estado Plurinacional de),*
7,Maule,74,Linares,7408,Yerbas Buenas,Colombia,*
7,Maule,74,Linares,7408,Yerbas Buenas,Haití,*
7,Maule,74,Linares,7408,Yerbas Buenas,Perú,*
7,Maule,74,Linares,7408,Yerbas Buenas,Venezuela (República Bolivariana de),*
7,Maule,74,Linares,7408,Yerbas Buenas,Otros países de América del Sur,*
7,Maule,74,Linares,7408,Yerbas Buenas,Otros países de América Central y El Caribe,*
7,Maule,74,Linares,7408,Yerbas Buenas,América del Norte,*
7,Maule,74,Linares,7408,Yerbas Buenas,Europa,*
7,Maule,74,Linares,7408,Yerbas Buenas,Asia,*
7,Maule,74,Linares,7408,Yerbas Buenas,África,0
7,Maule,74,Linares,7408,Yerbas Buenas,Oceanía,0
7,Maule,74,Linares,7408,Yerbas Buenas,País de nacimiento no declarado,0
16,Ñuble,161,Diguillín,16101,Chillán,Total nacidos fuera del país,6.928
16,Ñuble,161,Diguillín,16101,Chillán,Argentina,401
16,Ñuble,161,Diguillín,16101,Chillán,Bolivia (Estado Plurinacional de),140
16,Ñuble,161,Diguillín,16101,Chillán,Colombia,644
16,Ñuble,161,Diguillín,16101,Chillán,Haití,375
16,Ñuble,161,Diguillín,16101,Chillán,Perú,316
16,Ñuble,161,Diguillín,16101,Chillán,Venezuela (República Bolivariana de),4.022
16,Ñuble,161,Diguillín,16101,Chillán,Otros países de América del Sur,400
16,Ñuble,161,Diguillín,16101,Chillán,Otros países de América Central y El Caribe,276
16,Ñuble,161,Diguillín,16101,Chillán,América del Norte,61
16,Ñuble,161,Diguillín,16101,Chillán,Europa,183
16,Ñuble,161,Diguillín,16101,Chillán,Asia,69
16,Ñuble,161,Diguillín,16101,Chillán,África,*
16,Ñuble,161,Diguillín,16101,Chillán,Oceanía,*
16,Ñuble,161,Diguillín,16101,Chillán,País de nacimiento no declarado,17
16,Ñuble,161,Diguillín,16102,Bulnes,Total nacidos fuera del país,257
16,Ñuble,161,Diguillín,16102,Bulnes,Argentina,*
16,Ñuble,161,Diguillín,16102,Bulnes,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16102,Bulnes,Colombia,*
16,Ñuble,161,Diguillín,16102,Bulnes,Haití,*
16,Ñuble,161,Diguillín,16102,Bulnes,Perú,*
16,Ñuble,161,Diguillín,16102,Bulnes,Venezuela (República Bolivariana de),84
16,Ñuble,161,Diguillín,16102,Bulnes,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16102,Bulnes,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16102,Bulnes,América del Norte,*
16,Ñuble,161,Diguillín,16102,Bulnes,Europa,*
16,Ñuble,161,Diguillín,16102,Bulnes,Asia,*
16,Ñuble,161,Diguillín,16102,Bulnes,África,0
16,Ñuble,161,Diguillín,16102,Bulnes,Oceanía,*
16,Ñuble,161,Diguillín,16102,Bulnes,País de nacimiento no declarado,0
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Total nacidos fuera del país,792
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Argentina,64
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Colombia,67
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Haití,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Perú,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Venezuela (República Bolivariana de),500
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,América del Norte,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Europa,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Asia,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,África,0
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Oceanía,*
16,Ñuble,161,Diguillín,16103,Chillán Viejo,País de nacimiento no declarado,1
16,Ñuble,161,Diguillín,16104,El Carmen,Total nacidos fuera del país,103
16,Ñuble,161,Diguillín,16104,El Carmen,Argentina,*
16,Ñuble,161,Diguillín,16104,El Carmen,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16104,El Carmen,Colombia,*
16,Ñuble,161,Diguillín,16104,El Carmen,Haití,0
16,Ñuble,161,Diguillín,16104,El Carmen,Perú,*
16,Ñuble,161,Diguillín,16104,El Carmen,Venezuela (República Bolivariana de),*
16,Ñuble,161,Diguillín,16104,El Carmen,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16104,El Carmen,Otros países de América Central y El Caribe,0
16,Ñuble,161,Diguillín,16104,El Carmen,América del Norte,*
16,Ñuble,161,Diguillín,16104,El Carmen,Europa,*
16,Ñuble,161,Diguillín,16104,El Carmen,Asia,0
16,Ñuble,161,Diguillín,16104,El Carmen,África,0
16,Ñuble,161,Diguillín,16104,El Carmen,Oceanía,0
16,Ñuble,161,Diguillín,16104,El Carmen,País de nacimiento no declarado,0
16,Ñuble,161,Diguillín,16105,Pemuco,Total nacidos fuera del país,*
16,Ñuble,161,Diguillín,16105,Pemuco,Argentina,*
16,Ñuble,161,Diguillín,16105,Pemuco,Bolivia (Estado Plurinacional de),0
16,Ñuble,161,Diguillín,16105,Pemuco,Colombia,*
16,Ñuble,161,Diguillín,16105,Pemuco,Haití,*
16,Ñuble,161,Diguillín,16105,Pemuco,Perú,*
16,Ñuble,161,Diguillín,16105,Pemuco,Venezuela (República Bolivariana de),*
16,Ñuble,161,Diguillín,16105,Pemuco,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16105,Pemuco,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16105,Pemuco,América del Norte,0
16,Ñuble,161,Diguillín,16105,Pemuco,Europa,*
16,Ñuble,161,Diguillín,16105,Pemuco,Asia,*
16,Ñuble,161,Diguillín,16105,Pemuco,África,0
16,Ñuble,161,Diguillín,16105,Pemuco,Oceanía,0
16,Ñuble,161,Diguillín,16105,Pemuco,País de nacimiento no declarado,0
16,Ñuble,161,Diguillín,16106,Pinto,Total nacidos fuera del país,212
16,Ñuble,161,Diguillín,16106,Pinto,Argentina,*
16,Ñuble,161,Diguillín,16106,Pinto,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16106,Pinto,Colombia,*
16,Ñuble,161,Diguillín,16106,Pinto,Haití,*
16,Ñuble,161,Diguillín,16106,Pinto,Perú,*
16,Ñuble,161,Diguillín,16106,Pinto,Venezuela (República Bolivariana de),*
16,Ñuble,161,Diguillín,16106,Pinto,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16106,Pinto,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16106,Pinto,América del Norte,*
16,Ñuble,161,Diguillín,16106,Pinto,Europa,*
16,Ñuble,161,Diguillín,16106,Pinto,Asia,*
16,Ñuble,161,Diguillín,16106,Pinto,África,0
16,Ñuble,161,Diguillín,16106,Pinto,Oceanía,*
16,Ñuble,161,Diguillín,16106,Pinto,País de nacimiento no declarado,1
16,Ñuble,161,Diguillín,16107,Quillón,Total nacidos fuera del país,424
16,Ñuble,161,Diguillín,16107,Quillón,Argentina,*
16,Ñuble,161,Diguillín,16107,Quillón,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16107,Quillón,Colombia,*
16,Ñuble,161,Diguillín,16107,Quillón,Haití,*
16,Ñuble,161,Diguillín,16107,Quillón,Perú,*
16,Ñuble,161,Diguillín,16107,Quillón,Venezuela (República Bolivariana de),244
16,Ñuble,161,Diguillín,16107,Quillón,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16107,Quillón,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16107,Quillón,América del Norte,*
16,Ñuble,161,Diguillín,16107,Quillón,Europa,*
16,Ñuble,161,Diguillín,16107,Quillón,Asia,*
16,Ñuble,161,Diguillín,16107,Quillón,África,0
16,Ñuble,161,Diguillín,16107,Quillón,Oceanía,*
16,Ñuble,161,Diguillín,16107,Quillón,País de nacimiento no declarado,2
16,Ñuble,161,Diguillín,16108,San Ignacio,Total nacidos fuera del país,114
16,Ñuble,161,Diguillín,16108,San Ignacio,Argentina,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16108,San Ignacio,Colombia,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Haití,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Perú,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Venezuela (República Bolivariana de),*
16,Ñuble,161,Diguillín,16108,San Ignacio,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16108,San Ignacio,América del Norte,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Europa,*
16,Ñuble,161,Diguillín,16108,San Ignacio,Asia,0
16,Ñuble,161,Diguillín,16108,San Ignacio,África,0
16,Ñuble,161,Diguillín,16108,San Ignacio,Oceanía,0
16,Ñuble,161,Diguillín,16108,San Ignacio,País de nacimiento no declarado,4
16,Ñuble,161,Diguillín,16109,Yungay,Total nacidos fuera del país,171
16,Ñuble,161,Diguillín,16109,Yungay,Argentina,*
16,Ñuble,161,Diguillín,16109,Yungay,Bolivia (Estado Plurinacional de),*
16,Ñuble,161,Diguillín,16109,Yungay,Colombia,*
16,Ñuble,161,Diguillín,16109,Yungay,Haití,*
16,Ñuble,161,Diguillín,16109,Yungay,Perú,*
16,Ñuble,161,Diguillín,16109,Yungay,Venezuela (República Bolivariana de),64
16,Ñuble,161,Diguillín,16109,Yungay,Otros países de América del Sur,*
16,Ñuble,161,Diguillín,16109,Yungay,Otros países de América Central y El Caribe,*
16,Ñuble,161,Diguillín,16109,Yungay,América del Norte,*
16,Ñuble,161,Diguillín,16109,Yungay,Europa,*
16,Ñuble,161,Diguillín,16109,Yungay,Asia,*
16,Ñuble,161,Diguillín,16109,Yungay,África,0
16,Ñuble,161,Diguillín,16109,Yungay,Oceanía,*
16,Ñuble,161,Diguillín,16109,Yungay,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16201,Quirihue,Total nacidos fuera del país,72
16,Ñuble,162,Itata,16201,Quirihue,Argentina,*
16,Ñuble,162,Itata,16201,Quirihue,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16201,Quirihue,Colombia,*
16,Ñuble,162,Itata,16201,Quirihue,Haití,*
16,Ñuble,162,Itata,16201,Quirihue,Perú,*
16,Ñuble,162,Itata,16201,Quirihue,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16201,Quirihue,Otros países de América del Sur,*
16,Ñuble,162,Itata,16201,Quirihue,Otros países de América Central y El Caribe,*
16,Ñuble,162,Itata,16201,Quirihue,América del Norte,0
16,Ñuble,162,Itata,16201,Quirihue,Europa,*
16,Ñuble,162,Itata,16201,Quirihue,Asia,*
16,Ñuble,162,Itata,16201,Quirihue,África,0
16,Ñuble,162,Itata,16201,Quirihue,Oceanía,0
16,Ñuble,162,Itata,16201,Quirihue,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16202,Cobquecura,Total nacidos fuera del país,73
16,Ñuble,162,Itata,16202,Cobquecura,Argentina,*
16,Ñuble,162,Itata,16202,Cobquecura,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16202,Cobquecura,Colombia,*
16,Ñuble,162,Itata,16202,Cobquecura,Haití,*
16,Ñuble,162,Itata,16202,Cobquecura,Perú,*
16,Ñuble,162,Itata,16202,Cobquecura,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16202,Cobquecura,Otros países de América del Sur,*
16,Ñuble,162,Itata,16202,Cobquecura,Otros países de América Central y El Caribe,*
16,Ñuble,162,Itata,16202,Cobquecura,América del Norte,*
16,Ñuble,162,Itata,16202,Cobquecura,Europa,*
16,Ñuble,162,Itata,16202,Cobquecura,Asia,*
16,Ñuble,162,Itata,16202,Cobquecura,África,0
16,Ñuble,162,Itata,16202,Cobquecura,Oceanía,*
16,Ñuble,162,Itata,16202,Cobquecura,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16203,Coelemu,Total nacidos fuera del país,154
16,Ñuble,162,Itata,16203,Coelemu,Argentina,*
16,Ñuble,162,Itata,16203,Coelemu,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16203,Coelemu,Colombia,*
16,Ñuble,162,Itata,16203,Coelemu,Haití,*
16,Ñuble,162,Itata,16203,Coelemu,Perú,*
16,Ñuble,162,Itata,16203,Coelemu,Venezuela (República Bolivariana de),99
16,Ñuble,162,Itata,16203,Coelemu,Otros países de América del Sur,*
16,Ñuble,162,Itata,16203,Coelemu,Otros países de América Central y El Caribe,*
16,Ñuble,162,Itata,16203,Coelemu,América del Norte,*
16,Ñuble,162,Itata,16203,Coelemu,Europa,*
16,Ñuble,162,Itata,16203,Coelemu,Asia,*
16,Ñuble,162,Itata,16203,Coelemu,África,*
16,Ñuble,162,Itata,16203,Coelemu,Oceanía,0
16,Ñuble,162,Itata,16203,Coelemu,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16204,Ninhue,Total nacidos fuera del país,*
16,Ñuble,162,Itata,16204,Ninhue,Argentina,*
16,Ñuble,162,Itata,16204,Ninhue,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16204,Ninhue,Colombia,*
16,Ñuble,162,Itata,16204,Ninhue,Haití,*
16,Ñuble,162,Itata,16204,Ninhue,Perú,*
16,Ñuble,162,Itata,16204,Ninhue,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16204,Ninhue,Otros países de América del Sur,*
16,Ñuble,162,Itata,16204,Ninhue,Otros países de América Central y El Caribe,0
16,Ñuble,162,Itata,16204,Ninhue,América del Norte,0
16,Ñuble,162,Itata,16204,Ninhue,Europa,*
16,Ñuble,162,Itata,16204,Ninhue,Asia,0
16,Ñuble,162,Itata,16204,Ninhue,África,0
16,Ñuble,162,Itata,16204,Ninhue,Oceanía,0
16,Ñuble,162,Itata,16204,Ninhue,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16205,Portezuelo,Total nacidos fuera del país,*
16,Ñuble,162,Itata,16205,Portezuelo,Argentina,0
16,Ñuble,162,Itata,16205,Portezuelo,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16205,Portezuelo,Colombia,*
16,Ñuble,162,Itata,16205,Portezuelo,Haití,0
16,Ñuble,162,Itata,16205,Portezuelo,Perú,*
16,Ñuble,162,Itata,16205,Portezuelo,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16205,Portezuelo,Otros países de América del Sur,*
16,Ñuble,162,Itata,16205,Portezuelo,Otros países de América Central y El Caribe,0
16,Ñuble,162,Itata,16205,Portezuelo,América del Norte,0
16,Ñuble,162,Itata,16205,Portezuelo,Europa,*
16,Ñuble,162,Itata,16205,Portezuelo,Asia,0
16,Ñuble,162,Itata,16205,Portezuelo,África,0
16,Ñuble,162,Itata,16205,Portezuelo,Oceanía,0
16,Ñuble,162,Itata,16205,Portezuelo,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16206,Ránquil,Total nacidos fuera del país,*
16,Ñuble,162,Itata,16206,Ránquil,Argentina,*
16,Ñuble,162,Itata,16206,Ránquil,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16206,Ránquil,Colombia,*
16,Ñuble,162,Itata,16206,Ránquil,Haití,0
16,Ñuble,162,Itata,16206,Ránquil,Perú,*
16,Ñuble,162,Itata,16206,Ránquil,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16206,Ránquil,Otros países de América del Sur,*
16,Ñuble,162,Itata,16206,Ránquil,Otros países de América Central y El Caribe,0
16,Ñuble,162,Itata,16206,Ránquil,América del Norte,0
16,Ñuble,162,Itata,16206,Ránquil,Europa,*
16,Ñuble,162,Itata,16206,Ránquil,Asia,*
16,Ñuble,162,Itata,16206,Ránquil,África,0
16,Ñuble,162,Itata,16206,Ránquil,Oceanía,0
16,Ñuble,162,Itata,16206,Ránquil,País de nacimiento no declarado,0
16,Ñuble,162,Itata,16207,Trehuaco,Total nacidos fuera del país,*
16,Ñuble,162,Itata,16207,Trehuaco,Argentina,*
16,Ñuble,162,Itata,16207,Trehuaco,Bolivia (Estado Plurinacional de),*
16,Ñuble,162,Itata,16207,Trehuaco,Colombia,*
16,Ñuble,162,Itata,16207,Trehuaco,Haití,0
16,Ñuble,162,Itata,16207,Trehuaco,Perú,*
16,Ñuble,162,Itata,16207,Trehuaco,Venezuela (República Bolivariana de),*
16,Ñuble,162,Itata,16207,Trehuaco,Otros países de América del Sur,*
16,Ñuble,162,Itata,16207,Trehuaco,Otros países de América Central y El Caribe,*
16,Ñuble,162,Itata,16207,Trehuaco,América del Norte,0
16,Ñuble,162,Itata,16207,Trehuaco,Europa,*
16,Ñuble,162,Itata,16207,Trehuaco,Asia,0
16,Ñuble,162,Itata,16207,Trehuaco,África,0
16,Ñuble,162,Itata,16207,Trehuaco,Oceanía,0
16,Ñuble,162,Itata,16207,Trehuaco,País de nacimiento no declarado,0
16,Ñuble,163,Punilla,16301,San Carlos,Total nacidos fuera del país,814
16,Ñuble,163,Punilla,16301,San Carlos,Argentina,61
16,Ñuble,163,Punilla,16301,San Carlos,Bolivia (Estado Plurinacional de),*
16,Ñuble,163,Punilla,16301,San Carlos,Colombia,97
16,Ñuble,163,Punilla,16301,San Carlos,Haití,55
16,Ñuble,163,Punilla,16301,San Carlos,Perú,*
16,Ñuble,163,Punilla,16301,San Carlos,Venezuela (República Bolivariana de),377
16,Ñuble,163,Punilla,16301,San Carlos,Otros países de América del Sur,58
16,Ñuble,163,Punilla,16301,San Carlos,Otros países de América Central y El Caribe,*
16,Ñuble,163,Punilla,16301,San Carlos,América del Norte,*
16,Ñuble,163,Punilla,16301,San Carlos,Europa,*
16,Ñuble,163,Punilla,16301,San Carlos,Asia,*
16,Ñuble,163,Punilla,16301,San Carlos,África,0
16,Ñuble,163,Punilla,16301,San Carlos,Oceanía,*
16,Ñuble,163,Punilla,16301,San Carlos,País de nacimiento no declarado,0
16,Ñuble,163,Punilla,16302,Coihueco,Total nacidos fuera del país,314
16,Ñuble,163,Punilla,16302,Coihueco,Argentina,*
16,Ñuble,163,Punilla,16302,Coihueco,Bolivia (Estado Plurinacional de),66
16,Ñuble,163,Punilla,16302,Coihueco,Colombia,*
16,Ñuble,163,Punilla,16302,Coihueco,Haití,*
16,Ñuble,163,Punilla,16302,Coihueco,Perú,*
16,Ñuble,163,Punilla,16302,Coihueco,Venezuela (República Bolivariana de),107
16,Ñuble,163,Punilla,16302,Coihueco,Otros países de América del Sur,*
16,Ñuble,163,Punilla,16302,Coihueco,Otros países de América Central y El Caribe,*
16,Ñuble,163,Punilla,16302,Coihueco,América del Norte,*
16,Ñuble,163,Punilla,16302,Coihueco,Europa,*
16,Ñuble,163,Punilla,16302,Coihueco,Asia,*
16,Ñuble,163,Punilla,16302,Coihueco,África,0
16,Ñuble,163,Punilla,16302,Coihueco,Oceanía,*
16,Ñuble,163,Punilla,16302,Coihueco,País de nacimiento no declarado,0
